STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT18
USC00305113,"EMMONS, NY US",2/1/2006,,,0.26,1.3,1,38,27,27,,,,,,
USC00305113,"EMMONS, NY US",2/2/2006,,,0,0,1,31,26,27,,,,,,
USC00305113,"EMMONS, NY US",2/3/2006,,,0.23,0,0,46,27,41,,,,,,
USC00305113,"EMMONS, NY US",2/4/2006,,,0.17,0,0,49,29,29,,,,,,
USC00305113,"EMMONS, NY US",2/5/2006,,,0.21,0,0,53,29,35,,,,,,
USC00305113,"EMMONS, NY US",2/6/2006,,,0.1,1.1,1,38,24,25,,,,,,
USC00305113,"EMMONS, NY US",2/7/2006,,,0.05,0.6,2,31,22,22,,,,,,
USC00305113,"EMMONS, NY US",2/8/2006,,,0,0,2,26,11,17,,,,,,
USC00305113,"EMMONS, NY US",2/9/2006,,,0,0,2,23,9,9,,,,,,
USC00305113,"EMMONS, NY US",2/10/2006,,,0.05,0.6,3,26,9,11,,,,,,
USC00305113,"EMMONS, NY US",2/11/2006,,,0.1,1.8,4,24,11,13,,,,,,
USC00305113,"EMMONS, NY US",2/12/2006,,,0.03,0.4,4,30,13,15,,,,,,
USC00305113,"EMMONS, NY US",2/13/2006,,,0,0,4,22,6,13,,,,,,
USC00305113,"EMMONS, NY US",2/14/2006,,,0.01,0.1,3,28,13,22,,,,,,
USC00305113,"EMMONS, NY US",2/15/2006,,,0,0,2,38,22,37,,,,,,
USC00305113,"EMMONS, NY US",2/16/2006,,,0,0,1,51,27,27,,,,,,
USC00305113,"EMMONS, NY US",2/17/2006,,,0,0,,60,27,48,,1,,,,
USC00305113,"EMMONS, NY US",2/18/2006,,,0.04,0.4,0,51,16,17,,,,,,
USC00305113,"EMMONS, NY US",2/19/2006,,,0.02,0.3,0,17,6,7,,,,,,
USC00305113,"EMMONS, NY US",2/20/2006,,,0,0,0,22,7,12,,,,,,
USC00305113,"EMMONS, NY US",2/21/2006,,,0,0,0,27,8,12,,,,,,
USC00305113,"EMMONS, NY US",2/22/2006,,,0,0,0,32,11,11,,,,,,
USC00305113,"EMMONS, NY US",2/23/2006,,,0,0,0,41,11,23,,,,,,
USC00305113,"EMMONS, NY US",2/24/2006,,,0.09,1.2,1,34,21,21,,,,,,
USC00305113,"EMMONS, NY US",2/25/2006,,,0,0,0,26,10,18,,,,,,
USC00305113,"EMMONS, NY US",2/26/2006,,,0.06,0.8,1,37,7,7,,,,,,
USC00305113,"EMMONS, NY US",2/27/2006,,,0.03,0.5,1,16,-3,-3,,,,,,
USC00305113,"EMMONS, NY US",2/28/2006,,,0.01,0.2,1,19,-3,4,,,,,,
USC00305113,"EMMONS, NY US",3/1/2006,,,0.04,0.6,2,21,3,13,,,,,,
USC00305113,"EMMONS, NY US",3/2/2006,,,0,0,2,27,7,9,,,,,,
USC00305113,"EMMONS, NY US",3/3/2006,,,0.26,3.6,5,22,7,10,,,,,,
USC00305113,"EMMONS, NY US",3/4/2006,,,0.11,1.8,7,18,10,18,,,,,,
USC00305113,"EMMONS, NY US",3/5/2006,,,0,0,6,26,18,22,,,,,,
USC00305113,"EMMONS, NY US",3/6/2006,,,0,0,6,35,12,13,,,,,,
USC00305113,"EMMONS, NY US",3/7/2006,,,0,0,5,37,7,7,,,,,,
USC00305113,"EMMONS, NY US",3/8/2006,,,0,0,2,31,6,9,,,,,,
USC00305113,"EMMONS, NY US",3/9/2006,,,0,0,0,42,9,38,,,,,,
USC00305113,"EMMONS, NY US",3/10/2006,,,0.08,0,0,50,36,50,,,,,,
USC00305113,"EMMONS, NY US",3/11/2006,,,0,0,0,59,35,37,,,,,,
USC00305113,"EMMONS, NY US",3/12/2006,,,0,0,0,53,29,46,,,,,,
USC00305113,"EMMONS, NY US",3/13/2006,,,0,0,0,56,46,47,1,1,,,,
USC00305113,"EMMONS, NY US",3/14/2006,,,1.13,0,0,60,47,47,,,,,,
USC00305113,"EMMONS, NY US",3/15/2006,,,0.03,0.5,0,47,25,26,,,,,,
USC00305113,"EMMONS, NY US",3/16/2006,,,0.04,0.6,1,31,24,25,,,,,,
USC00305113,"EMMONS, NY US",3/17/2006,,,0,0,0,33,15,18,,,,,,
USC00305113,"EMMONS, NY US",3/18/2006,,,0,0,0,33,15,21,,,,,,
USC00305113,"EMMONS, NY US",3/19/2006,,,0.03,0.4,0,29,15,20,,,,,,
USC00305113,"EMMONS, NY US",3/20/2006,,,0.04,0.6,1,26,16,17,,,,,,
USC00305113,"EMMONS, NY US",3/21/2006,,,0,0,0,26,8,11,,,,,,
USC00305113,"EMMONS, NY US",3/22/2006,,,0,0,0,35,11,24,,,,,,
USC00305113,"EMMONS, NY US",3/23/2006,,,0,0,0,30,24,28,,,,,,
USC00305113,"EMMONS, NY US",3/24/2006,,,0,0,0,41,28,29,,,,,,
USC00305113,"EMMONS, NY US",3/25/2006,,,0.19,1.1,1,42,29,31,,,1,,,
USC00305113,"EMMONS, NY US",3/26/2006,,,0.13,0.2,0,42,31,32,,,,,,
USC00305113,"EMMONS, NY US",3/27/2006,,,0,0,0,40,25,27,,,,,,
USC00305113,"EMMONS, NY US",3/28/2006,,,0,0,0,49,22,24,,,,,,
USC00305113,"EMMONS, NY US",3/29/2006,,,0,0,0,52,22,25,,,,,,
USC00305113,"EMMONS, NY US",3/30/2006,,,0,0,0,58,25,27,,,,,,
USC00305113,"EMMONS, NY US",3/31/2006,,,0,0,0,62,27,33,,,,,,
USC00305113,"EMMONS, NY US",4/1/2006,,,0.01,0,0,74,33,57,,,,,,
USC00305113,"EMMONS, NY US",4/2/2006,,,0.23,0,0,63,33,33,,,,,,
USC00305113,"EMMONS, NY US",4/3/2006,,,0,0,0,56,29,33,,,,,,
USC00305113,"EMMONS, NY US",4/4/2006,,,0.57,1.1,1,58,32,32,,,,,,
USC00305113,"EMMONS, NY US",4/5/2006,,,0.05,0.4,1,38,21,22,,,,,,
USC00305113,"EMMONS, NY US",4/6/2006,,,0.07,0.5,1,38,22,30,,,,,,
USC00305113,"EMMONS, NY US",4/7/2006,,,0,0,,41,27,33,,,,,,
USC00305113,"EMMONS, NY US",4/8/2006,,,0,0,,50,29,29,,,,,,
USC00305113,"EMMONS, NY US",4/9/2006,,,0,0,0,37,20,21,,,,,,
USC00305113,"EMMONS, NY US",4/10/2006,,,0,0,0,50,21,24,,,,,,
USC00305113,"EMMONS, NY US",4/11/2006,,,0,0,0,58,24,28,,,,,,
USC00305113,"EMMONS, NY US",4/12/2006,,,0,0,0,69,28,47,,,,,,
USC00305113,"EMMONS, NY US",4/13/2006,,,0,0,0,72,47,54,,1,,,,
USC00305113,"EMMONS, NY US",4/14/2006,,,0.32,0,0,69,36,37,1,,,,,
USC00305113,"EMMONS, NY US",4/15/2006,,,0.32,0,0,55,37,55,,,,,,
USC00305113,"EMMONS, NY US",4/16/2006,,,0,0,0,69,40,40,,,,,,
USC00305113,"EMMONS, NY US",4/17/2006,,,0,0,0,54,28,28,,,,,,
USC00305113,"EMMONS, NY US",4/18/2006,,,0,0,0,58,28,37,,,,,,
USC00305113,"EMMONS, NY US",4/19/2006,,,0,0,0,66,37,37,,,,,,
USC00305113,"EMMONS, NY US",4/20/2006,,,0,0,0,71,34,35,,,,,,
USC00305113,"EMMONS, NY US",4/21/2006,,,0,0,0,74,35,46,,,,,,
USC00305113,"EMMONS, NY US",4/22/2006,,,0.12,0,0,70,37,37,,,,,,
USC00305113,"EMMONS, NY US",4/23/2006,,,2.16,0,0,39,36,37,,,,,,
USC00305113,"EMMONS, NY US",4/24/2006,,,0.29,0,0,55,37,45,,,,,,
USC00305113,"EMMONS, NY US",4/25/2006,,,0.07,0,0,55,43,44,,,,,,
USC00305113,"EMMONS, NY US",4/26/2006,,,0,0,0,55,25,26,,,,,,
USC00305113,"EMMONS, NY US",4/27/2006,,,0,0,0,56,26,36,,,,,,
USC00305113,"EMMONS, NY US",4/28/2006,,,0,0,0,62,27,29,,,,,,
USC00305113,"EMMONS, NY US",4/29/2006,,,0,0,0,56,26,26,,,,,,
USC00305113,"EMMONS, NY US",4/30/2006,,,0,0,0,63,26,31,,,,,,
USC00305113,"EMMONS, NY US",5/1/2006,,,0,0,0,71,31,34,,,,,,
USC00305113,"EMMONS, NY US",5/2/2006,,,0,0,0,71,33,33,,,,,,
USC00305113,"EMMONS, NY US",5/3/2006,,,0,0,0,66,33,41,,,,,,
USC00305113,"EMMONS, NY US",5/4/2006,,,0,0,0,66,38,42,,,,,,
USC00305113,"EMMONS, NY US",5/5/2006,,,0,0,0,78,42,46,,,,,,
USC00305113,"EMMONS, NY US",5/6/2006,,,0,0,0,70,40,41,,,,,,
USC00305113,"EMMONS, NY US",5/7/2006,,,0.03,0,0,54,27,29,1,,,,,
USC00305113,"EMMONS, NY US",5/8/2006,,,0,0,0,62,29,35,,,,,,
USC00305113,"EMMONS, NY US",5/9/2006,,,0,0,0,71,35,44,,,,,,
USC00305113,"EMMONS, NY US",5/10/2006,,,0,0,0,68,44,50,,,,,,
USC00305113,"EMMONS, NY US",5/11/2006,,,0,0,0,74,50,55,,,,,,
USC00305113,"EMMONS, NY US",5/12/2006,,,0.65,0,0,67,55,56,,,,,,
USC00305113,"EMMONS, NY US",5/13/2006,,,0.11,0,0,67,52,53,,,,,,
USC00305113,"EMMONS, NY US",5/14/2006,,,0,0,0,69,46,47,,,,,,
USC00305113,"EMMONS, NY US",5/15/2006,,,0,0,0,60,46,46,,,,,,
USC00305113,"EMMONS, NY US",5/16/2006,,,0.1,0,0,63,46,47,,,,,,
USC00305113,"EMMONS, NY US",5/17/2006,,,0.11,0,0,57,46,50,,,,,,
USC00305113,"EMMONS, NY US",5/18/2006,,,0.14,0,0,65,47,49,,,,,,
USC00305113,"EMMONS, NY US",5/19/2006,,,0.11,0,0,54,45,46,,,,,,
USC00305113,"EMMONS, NY US",5/20/2006,,,0,0,0,51,40,49,,,,,,
USC00305113,"EMMONS, NY US",5/21/2006,,,0.02,0,0,53,39,40,,,,,,
USC00305113,"EMMONS, NY US",5/22/2006,,,0.5,0,0,44,34,36,,,,,,
USC00305113,"EMMONS, NY US",5/23/2006,,,0,0,0,47,33,37,,,,,,
USC00305113,"EMMONS, NY US",5/24/2006,,,0,0,0,52,37,41,,,,,,
USC00305113,"EMMONS, NY US",5/25/2006,,,0,0,0,69,37,39,,,,,,
USC00305113,"EMMONS, NY US",5/26/2006,,,0,0,0,78,39,56,,,,,,
USC00305113,"EMMONS, NY US",5/27/2006,,,0.41,0,0,69,56,61,,,,,,
USC00305113,"EMMONS, NY US",5/28/2006,,,0,0,0,73,50,53,1,,,,,
USC00305113,"EMMONS, NY US",5/29/2006,,,0,0,0,81,51,53,,,,,,
USC00305113,"EMMONS, NY US",5/30/2006,,,0,0,0,85,53,63,1,1,,,,
USC00305113,"EMMONS, NY US",5/31/2006,,,0.12,0,0,89,57,59,,1,,,,
USC00305113,"EMMONS, NY US",6/1/2006,,,0.2,0,0,86,59,63,,,,,,
USC00305113,"EMMONS, NY US",6/2/2006,,,2.35,0,0,79,63,64,,,,,,
USC00305113,"EMMONS, NY US",6/3/2006,,,0.73,0,0,65,53,53,,,,,,
USC00305113,"EMMONS, NY US",6/4/2006,,,1.34,0,0,60,51,51,,,,,,
USC00305113,"EMMONS, NY US",6/5/2006,,,0.2,0,0,63,51,52,,,,,,
USC00305113,"EMMONS, NY US",6/6/2006,,,0,0,0,71,52,52,,,,,,
USC00305113,"EMMONS, NY US",6/7/2006,,,0.43,0,0,73,52,54,,,,,,
USC00305113,"EMMONS, NY US",6/8/2006,,,0.14,0,0,58,54,54,,,,,,
USC00305113,"EMMONS, NY US",6/9/2006,,,0.12,0,0,59,53,53,,,,,,
USC00305113,"EMMONS, NY US",6/10/2006,,,0.56,0,0,64,45,45,,,,,,
USC00305113,"EMMONS, NY US",6/11/2006,,,0.03,0,0,51,45,45,,,,,,
USC00305113,"EMMONS, NY US",6/12/2006,,,0,0,0,53,45,50,,,,,,
USC00305113,"EMMONS, NY US",6/13/2006,,,0,0,0,66,50,54,,,,,,
USC00305113,"EMMONS, NY US",6/14/2006,,,0,0,0,73,53,55,,,,,,
USC00305113,"EMMONS, NY US",6/15/2006,,,0.08,0,0,65,53,53,,,,,,
USC00305113,"EMMONS, NY US",6/16/2006,,,0,0,0,73,45,48,,,,,,
USC00305113,"EMMONS, NY US",6/17/2006,,,0,0,0,79,48,53,,,,,,
USC00305113,"EMMONS, NY US",6/18/2006,,,0,0,0,82,53,60,,,,,,
USC00305113,"EMMONS, NY US",6/19/2006,,,0,0,0,88,60,70,,1,,,,
USC00305113,"EMMONS, NY US",6/20/2006,,,0.41,0,0,84,57,60,,,,,,
USC00305113,"EMMONS, NY US",6/21/2006,,,0,0,0,76,46,48,,,,,,
USC00305113,"EMMONS, NY US",6/22/2006,,,0,0,0,77,48,68,,,,,,
USC00305113,"EMMONS, NY US",6/23/2006,,,0,0,0,80,65,66,,,,,,
USC00305113,"EMMONS, NY US",6/24/2006,,,0.21,0,0,76,61,62,,,,,,
USC00305113,"EMMONS, NY US",6/25/2006,,,0,0,0,77,59,60,1,,,,,
USC00305113,"EMMONS, NY US",6/26/2006,,,0.92,0,0,79,60,65,,,,,,
USC00305113,"EMMONS, NY US",6/27/2006,,,0.74,0,0,73,65,68,,,,,,
USC00305113,"EMMONS, NY US",6/28/2006,,,5.13,0,0,72,65,65,,,,,,
USC00305113,"EMMONS, NY US",6/29/2006,,,0.08,0,0,78,62,63,,1,,,,
USC00305113,"EMMONS, NY US",6/30/2006,,,0.11,0,0,79,54,56,,,,,,
USC00305113,"EMMONS, NY US",7/1/2006,,,0,0,0,73,52,54,,,,,,
USC00305113,"EMMONS, NY US",7/2/2006,,,0.02,0,0,78,54,70,,1,,,,
USC00305113,"EMMONS, NY US",7/3/2006,,,0.04,0,0,82,64,64,,,,,,
USC00305113,"EMMONS, NY US",7/4/2006,,,0.02,0,0,83,62,62,,,,,,
USC00305113,"EMMONS, NY US",7/5/2006,,,0,0,0,76,56,56,,,,,,
USC00305113,"EMMONS, NY US",7/6/2006,,,0,0,0,75,50,53,,,,,,
USC00305113,"EMMONS, NY US",7/7/2006,,,0,0,0,71,49,49,,,,,,
USC00305113,"EMMONS, NY US",7/8/2006,,,0,0,0,75,49,51,1,,,,,
USC00305113,"EMMONS, NY US",7/9/2006,,,0,0,0,78,51,58,,,,,,
USC00305113,"EMMONS, NY US",7/10/2006,,,0,0,0,80,58,60,,,,,,
USC00305113,"EMMONS, NY US",7/11/2006,,,0.26,0,0,80,60,63,,1,,,,
USC00305113,"EMMONS, NY US",7/12/2006,,,0.26,0,0,80,63,66,,1,,,,
USC00305113,"EMMONS, NY US",7/13/2006,,,0.39,0,0,71,64,64,,,,,,
USC00305113,"EMMONS, NY US",7/14/2006,,,0,0,0,78,61,62,1,,,,,
USC00305113,"EMMONS, NY US",7/15/2006,,,0,0,0,84,60,61,,,,,,
USC00305113,"EMMONS, NY US",7/16/2006,,,0.03,0,0,75,59,61,1,,,,,
USC00305113,"EMMONS, NY US",7/17/2006,,,0,0,0,86,61,63,,,,,,
USC00305113,"EMMONS, NY US",7/18/2006,,,0,0,0,89,63,74,,,,,,
USC00305113,"EMMONS, NY US",7/19/2006,,,0,0,0,84,58,59,1,,,,,
USC00305113,"EMMONS, NY US",7/20/2006,,,0,0,0,85,58,62,,,,,,
USC00305113,"EMMONS, NY US",7/21/2006,,,0,0,0,86,62,68,,,,,,
USC00305113,"EMMONS, NY US",7/22/2006,,,0,0,0,82,64,65,,1,,,,
USC00305113,"EMMONS, NY US",7/23/2006,,,0.93,0,0,70,57,57,,,,,,
USC00305113,"EMMONS, NY US",7/24/2006,,,0,0,0,73,51,52,1,,,,,
USC00305113,"EMMONS, NY US",7/25/2006,,,0,0,0,77,52,64,,1,,,,
USC00305113,"EMMONS, NY US",7/26/2006,,,0.08,0,0,84,61,63,,,,,,
USC00305113,"EMMONS, NY US",7/27/2006,,,0,0,0,83,63,71,,,,,,
USC00305113,"EMMONS, NY US",7/28/2006,,,0.04,0,0,85,71,71,,,,,,
USC00305113,"EMMONS, NY US",7/29/2006,,,0.34,0,0,74,63,67,1,1,,,,
USC00305113,"EMMONS, NY US",7/30/2006,,,0.33,0,0,82,65,67,1,,,,,
USC00305113,"EMMONS, NY US",7/31/2006,,,0,0,0,79,58,59,1,,,,,
USC00305113,"EMMONS, NY US",8/1/2006,,,0,0,0,86,59,71,,,,,,
USC00305113,"EMMONS, NY US",8/2/2006,,,0,0,0,91,71,76,,,,,,
USC00305113,"EMMONS, NY US",8/3/2006,,,0,0,0,91,74,76,,,,,,
USC00305113,"EMMONS, NY US",8/4/2006,,,0.31,0,0,83,68,68,,,,,,
USC00305113,"EMMONS, NY US",8/5/2006,,,0.02,0,0,80,55,58,,,,,,
USC00305113,"EMMONS, NY US",8/6/2006,,,0,0,0,78,51,54,1,,,,,
USC00305113,"EMMONS, NY US",8/7/2006,,,0,0,0,80,54,69,,,,,,
USC00305113,"EMMONS, NY US",8/8/2006,,,0.02,0,0,84,60,60,,,,,,
USC00305113,"EMMONS, NY US",8/9/2006,,,0,0,0,76,49,51,1,,,,,
USC00305113,"EMMONS, NY US",8/10/2006,,,0,0,0,77,51,52,,,,,,
USC00305113,"EMMONS, NY US",8/11/2006,,,0,0,0,78,52,54,,,,,,
USC00305113,"EMMONS, NY US",8/12/2006,,,0,0,0,72,42,43,,,,,,
USC00305113,"EMMONS, NY US",8/13/2006,,,0,0,0,71,43,45,,,,,,
USC00305113,"EMMONS, NY US",8/14/2006,,,0,0,0,75,45,47,,,,,,
USC00305113,"EMMONS, NY US",8/15/2006,,,0.42,0,0,79,47,60,,,,,,
USC00305113,"EMMONS, NY US",8/16/2006,,,0,0,0,78,51,52,1,,,,,
USC00305113,"EMMONS, NY US",8/17/2006,,,0,0,0,75,52,52,1,,,,,
USC00305113,"EMMONS, NY US",8/18/2006,,,0,0,0,81,52,59,,,,,,
USC00305113,"EMMONS, NY US",8/19/2006,,,0,0,0,82,59,67,,,,,,
USC00305113,"EMMONS, NY US",8/20/2006,,,0.98,0,0,72,66,66,,,,,,
USC00305113,"EMMONS, NY US",8/21/2006,,,0.02,0,0,77,58,58,,,,,,
USC00305113,"EMMONS, NY US",8/22/2006,,,0,0,0,76,47,47,1,,,,,
USC00305113,"EMMONS, NY US",8/23/2006,,,0,0,0,78,47,56,1,,,,,
USC00305113,"EMMONS, NY US",8/24/2006,,,0,0,0,75,52,52,,,,,,
USC00305113,"EMMONS, NY US",8/25/2006,,,0,0,0,76,52,56,,,,,,
USC00305113,"EMMONS, NY US",8/26/2006,,,0.35,0,0,68,55,60,,,,,,
USC00305113,"EMMONS, NY US",8/27/2006,,,0.02,0,0,66,60,61,,,,,,
USC00305113,"EMMONS, NY US",8/28/2006,,,0.38,0,0,62,58,60,1,,,,,
USC00305113,"EMMONS, NY US",8/29/2006,,,0.25,0,0,77,60,64,,,,,,
USC00305113,"EMMONS, NY US",8/30/2006,,,2.23,0,0,64,60,61,,,,,,
USC00305113,"EMMONS, NY US",8/31/2006,,,0,0,0,74,48,48,1,,,,,
USC00305113,"EMMONS, NY US",9/1/2006,,,0,0,0,69,47,48,1,,,,,
USC00305113,"EMMONS, NY US",9/2/2006,,,0.05,0,0,68,48,52,,,,,,
USC00305113,"EMMONS, NY US",9/3/2006,,,0.22,0,0,59,52,56,,,,,,
USC00305113,"EMMONS, NY US",9/4/2006,,,0.05,0,0,62,56,56,,,,,,
USC00305113,"EMMONS, NY US",9/5/2006,,,0.01,0,0,61,51,51,,,,,,
USC00305113,"EMMONS, NY US",9/6/2006,,,0,0,0,61,51,56,,,,,,
USC00305113,"EMMONS, NY US",9/7/2006,,,0,0,0,65,53,55,1,,,,,
USC00305113,"EMMONS, NY US",9/8/2006,,,0,0,0,70,49,50,1,,,,,
USC00305113,"EMMONS, NY US",9/9/2006,,,0,0,0,76,50,52,,1,,,,
USC00305113,"EMMONS, NY US",9/10/2006,,,0.28,0,0,78,52,53,,,,,,
USC00305113,"EMMONS, NY US",9/11/2006,,,0,0,0,67,37,38,,,,,,
USC00305113,"EMMONS, NY US",9/12/2006,,,0,0,0,69,38,50,,,,,,
USC00305113,"EMMONS, NY US",9/13/2006,,,0,0,0,71,50,51,,,,,,
USC00305113,"EMMONS, NY US",9/14/2006,,,0.05,0,0,59,51,58,,,,,,
USC00305113,"EMMONS, NY US",9/15/2006,,,0.87,0,0,63,56,57,,,,,,
USC00305113,"EMMONS, NY US",9/16/2006,,,0.02,0,0,65,57,58,1,,,,,
USC00305113,"EMMONS, NY US",9/17/2006,,,0,0,0,73,53,56,1,,,,,
USC00305113,"EMMONS, NY US",9/18/2006,,,0,0,0,73,51,52,1,,,,,
USC00305113,"EMMONS, NY US",9/19/2006,,,0,0,0,78,52,63,,,,,,
USC00305113,"EMMONS, NY US",9/20/2006,,,0.04,0,0,65,45,45,1,,,,,
USC00305113,"EMMONS, NY US",9/21/2006,,,0,0,0,59,43,44,,,,,,
USC00305113,"EMMONS, NY US",9/22/2006,,,0,0,0,61,37,38,,,,,,
USC00305113,"EMMONS, NY US",9/23/2006,,,0,0,0,67,38,55,,,,,,
USC00305113,"EMMONS, NY US",9/24/2006,,,0.3,0,0,67,55,66,,,,,,
USC00305113,"EMMONS, NY US",9/25/2006,,,0.2,0,0,69,50,50,,,,,,
USC00305113,"EMMONS, NY US",9/26/2006,,,0,0,0,61,47,48,1,,,,,
USC00305113,"EMMONS, NY US",9/27/2006,,,0,0,0,62,37,37,,,,,,
USC00305113,"EMMONS, NY US",9/28/2006,,,0,0,0,69,37,51,,1,,,,
USC00305113,"EMMONS, NY US",9/29/2006,,,1.39,0,0,69,47,47,,,,,,
USC00305113,"EMMONS, NY US",9/30/2006,,,0,0,0,51,31,31,,,,,,
USC00305113,"EMMONS, NY US",10/1/2006,,,0.29,0,0,56,31,53,,,,,,
USC00305113,"EMMONS, NY US",10/2/2006,,,0.31,0,0,56,47,48,,,,,,
USC00305113,"EMMONS, NY US",10/3/2006,,,0,0,0,60,42,43,,,,,,
USC00305113,"EMMONS, NY US",10/4/2006,,,0.02,0,0,66,43,51,1,,,,,
USC00305113,"EMMONS, NY US",10/5/2006,,,0.36,0,0,70,43,43,,,,,,
USC00305113,"EMMONS, NY US",10/6/2006,,,0,0,0,56,36,37,,,,,,
USC00305113,"EMMONS, NY US",10/7/2006,,,0,0,0,56,31,32,1,,,,,
USC00305113,"EMMONS, NY US",10/8/2006,,,0,0,0,63,32,32,,,,,,
USC00305113,"EMMONS, NY US",10/9/2006,,,0,0,0,69,32,43,,,,,,
USC00305113,"EMMONS, NY US",10/10/2006,,,0,0,0,74,41,42,,,,,,
USC00305113,"EMMONS, NY US",10/11/2006,,,0,0,0,68,42,55,,,,,,
USC00305113,"EMMONS, NY US",10/12/2006,,,0,0,0,59,54,58,,,,,,
USC00305113,"EMMONS, NY US",10/13/2006,,,0.02,0,0,62,29,30,,,,,,
USC00305113,"EMMONS, NY US",10/14/2006,,,0,0,0,48,30,36,,,,,,
USC00305113,"EMMONS, NY US",10/15/2006,,,0,0,0,54,29,35,,,,,,
USC00305113,"EMMONS, NY US",10/16/2006,,,0,0,0,49,27,27,,,,,,
USC00305113,"EMMONS, NY US",10/17/2006,,,0,0,0,58,27,48,,,,,,
USC00305113,"EMMONS, NY US",10/18/2006,,,0.42,0,0,58,45,53,,,,,,
USC00305113,"EMMONS, NY US",10/19/2006,,,0.01,0,0,57,50,50,,1,,,,
USC00305113,"EMMONS, NY US",10/20/2006,,,0.65,0,0,68,46,47,,,,,,
USC00305113,"EMMONS, NY US",10/21/2006,,,0.82,0,0,48,35,36,,,,,,
USC00305113,"EMMONS, NY US",10/22/2006,,,0,0,0,49,35,38,,,,,,
USC00305113,"EMMONS, NY US",10/23/2006,,,0,0,0,54,38,42,,,,,,
USC00305113,"EMMONS, NY US",10/24/2006,,,0,0,0,42,34,35,,,,,,
USC00305113,"EMMONS, NY US",10/25/2006,,,0.22,0,0,40,33,35,,,,,,
USC00305113,"EMMONS, NY US",10/26/2006,,,0.12,0,0,42,32,32,,,,,,
USC00305113,"EMMONS, NY US",10/27/2006,,,0.01,0,0,39,27,27,,,,,,
USC00305113,"EMMONS, NY US",10/28/2006,,,0.32,0,0,52,27,48,,,,,,
USC00305113,"EMMONS, NY US",10/29/2006,,,1.2,0,0,54,35,36,,,,,,
USC00305113,"EMMONS, NY US",10/30/2006,,,0.03,0,0,42,33,34,,,,,,
USC00305113,"EMMONS, NY US",10/31/2006,,,0,0,0,53,31,37,,,,,,
USC00305113,"EMMONS, NY US",11/1/2006,,,0.01,0,0,67,36,40,,,,,,
USC00305113,"EMMONS, NY US",11/2/2006,,,0.43,0.2,0,56,32,32,,,,,,
USC00305113,"EMMONS, NY US",11/3/2006,,,0,0,0,42,25,25,,,,,,
USC00305113,"EMMONS, NY US",11/4/2006,,,0,0,0,37,24,24,,,,,,
USC00305113,"EMMONS, NY US",11/5/2006,,,0,0,0,38,24,27,,,,,,
USC00305113,"EMMONS, NY US",11/6/2006,,,0,0,0,42,26,31,,,,,,
USC00305113,"EMMONS, NY US",11/7/2006,,,0,0,0,56,31,39,,,,,,
USC00305113,"EMMONS, NY US",11/8/2006,,,0.02,0,0,54,38,44,1,,,,,
USC00305113,"EMMONS, NY US",11/9/2006,,,0.54,0,0,51,44,50,,,,,,
USC00305113,"EMMONS, NY US",11/10/2006,,,0.01,0,0,55,42,42,,,,,,
USC00305113,"EMMONS, NY US",11/11/2006,,,0,0,0,47,31,46,,,,,,
USC00305113,"EMMONS, NY US",11/12/2006,,,0.11,0,0,67,41,41,,,,,,
USC00305113,"EMMONS, NY US",11/13/2006,,,0.24,0,0,42,38,42,1,,,,,
USC00305113,"EMMONS, NY US",11/14/2006,,,0.02,0,0,49,42,48,,,,,,
USC00305113,"EMMONS, NY US",11/15/2006,,,0.08,0,0,51,44,45,,,,,,
USC00305113,"EMMONS, NY US",11/16/2006,,,0.06,0,0,56,44,56,,,,,,
USC00305113,"EMMONS, NY US",11/17/2006,,,1.77,0,0,65,52,52,,,,,,
USC00305113,"EMMONS, NY US",11/18/2006,,,0.02,0,0,53,36,36,,,,,,
USC00305113,"EMMONS, NY US",11/19/2006,,,0.02,0,0,40,34,35,,,,,,
USC00305113,"EMMONS, NY US",11/20/2006,,,0.04,0,0,38,29,29,,,,,,
USC00305113,"EMMONS, NY US",11/21/2006,,,0,0,0,33,28,28,,,,,,
USC00305113,"EMMONS, NY US",11/22/2006,,,0,0,0,36,20,20,1,,,,,
USC00305113,"EMMONS, NY US",11/23/2006,,,0.02,0,0,42,20,30,,,1,,,
USC00305113,"EMMONS, NY US",11/24/2006,,,0.24,0,0,38,24,24,,,,,,
USC00305113,"EMMONS, NY US",11/25/2006,,,0,0,0,49,22,23,,,,,,
USC00305113,"EMMONS, NY US",11/26/2006,,,0,0,0,53,22,35,,,,,,
USC00305113,"EMMONS, NY US",11/27/2006,,,0,0,0,57,34,35,,,,,,
USC00305113,"EMMONS, NY US",11/28/2006,,,0,0,0,59,34,44,,,,,,
USC00305113,"EMMONS, NY US",11/29/2006,,,0,0,0,62,43,47,,,,,,
USC00305113,"EMMONS, NY US",11/30/2006,,,0.01,0,0,59,47,54,,,,,,
USC00305113,"EMMONS, NY US",12/1/2006,,,0.03,0,0,62,53,59,,1,,,,
USC00305113,"EMMONS, NY US",12/2/2006,,,0.46,0,0,66,36,36,,,,,,
USC00305113,"EMMONS, NY US",12/3/2006,,,0,0,0,36,24,25,,,,,,
USC00305113,"EMMONS, NY US",12/4/2006,,,0.04,0.4,0,42,22,22,,,,,,
