STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/8/2002,0,",,0,2400",0,",,0,",0,",,0,",74,",,W",88,",,0",60,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/9/2002,0.26,",,0,2400",0,",,0,",0,",,0,",73,",,W",82,",,0",64,",,0",1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/10/2002,0,"T,,0,2400",0,",,0,",0,",,0,",67,",,W",77,",,0",57,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/11/2002,0,",,0,2400",0,",,0,",0,",,0,",62,",,W",75,",,0",49,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/12/2002,0,",,0,2400",0,",,0,",0,",,0,",64,",,W",79,",,0",49,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/13/2002,0,",,0,2400",0,",,0,",0,",,0,",70,",,W",86,",,0",54,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/14/2002,0,",,0,2400",0,",,0,",0,",,0,",74,",,W",86,",,0",62,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/15/2002,0,"T,,0,2400",0,",,0,",0,",,0,",76,",,W",86,",,0",66,",,0",1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/16/2002,0,",,0,2400",0,",,0,",0,",,0,",71,",,W",82,",,0",59,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/17/2002,0,",,0,2400",0,",,0,",0,",,0,",75,",,W",91,",,0",58,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/18/2002,0,"T,,0,2400",0,",,0,",0,",,0,",79,",,W",90,",,0",67,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/19/2002,0.18,",,0,2400",0,",,0,",0,",,0,",75,",,W",84,",,0",65,",,0",1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/20/2002,0,",,0,2400",0,",,0,",0,",,0,",73,",,W",83,",,0",62,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/21/2002,0,",,0,2400",0,",,0,",0,",,0,",73,",,W",87,",,0",58,",,0",1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/22/2002,0,",,0,2400",0,",,0,",0,",,0,",81,",,W",92,",,0",69,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/23/2002,0.31,",,0,2400",0,",,0,",0,",,0,",77,",,W",89,",,0",65,",,0",1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/24/2002,0,",,0,2400",0,",,0,",0,",,0,",66,",,W",76,",,0",56,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/25/2002,0,",,0,2400",0,",,0,",0,",,0,",68,",,W",79,",,0",56,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/26/2002,0.01,",,0,2400",0,",,0,",0,",,0,",67,",,W",72,",,0",62,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/27/2002,0.01,",,0,2400",0,",,0,",0,",,0,",72,",,W",81,",,0",62,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/28/2002,0.05,",,0,2400",0,",,0,",0,",,0,",75,",,W",81,",,0",68,",,0",1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/29/2002,0,",,0,2400",0,",,0,",0,",,0,",81,",,W",92,",,0",69,",,0",1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/30/2002,0,",,0,2400",0,",,0,",0,",,0,",80,",,W",89,",,0",70,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,7/31/2002,0,",,0,2400",0,",,0,",0,",,0,",78,",,W",92,",,0",64,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/1/2002,0.16,",,0,2400",0,",,0,",0,",,0,",79,",,W",91,",,0",66,",,0",1,",,0",1,",,X",1,",,0",,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/2/2002,0.13,",,0,2400",0,",,0,",0,",,0,",77,",,W",85,",,0",68,",,0",1,",,0",1,",,X",1,",,0",,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/3/2002,0,",,0,2400",0,",,0,",0,",,0,",78,",,W",89,",,0",67,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/4/2002,0,",,0,2400",0,",,0,",0,",,0,",78,",,W",92,",,0",63,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/5/2002,0,"T,,0,2400",0,",,0,",0,",,0,",80,",,W",89,",,0",71,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/6/2002,0,",,0,2400",0,",,0,",0,",,0,",68,",,W",74,",,0",62,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/7/2002,0,",,0,2400",0,",,0,",0,",,0,",68,",,W",79,",,0",56,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/8/2002,0,"T,,0,2400",0,",,0,",0,",,0,",67,",,W",80,",,0",54,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/9/2002,0,",,0,2400",0,",,0,",0,",,0,",67,",,W",82,",,0",52,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/10/2002,0,",,0,2400",0,",,0,",0,",,0,",75,",,W",89,",,0",60,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/11/2002,0,",,0,2400",0,",,0,",0,",,0,",79,",,W",93,",,0",64,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/12/2002,0,",,0,2400",0,",,0,",0,",,0,",80,",,W",94,",,0",66,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/13/2002,0,",,0,2400",0,",,0,",0,",,0,",82,",,W",94,",,0",69,",,0",1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/14/2002,0.47,",,0,2400",0,",,0,",0,",,0,",82,",,W",96,",,0",68,",,0",1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/15/2002,0.5,",,0,2400",0,",,0,",0,",,0,",83,",,W",91,",,0",74,",,0",,,,,1,",,0",,,,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/16/2002,0.54,",,0,2400",0,",,0,",0,",,0,",82,",,W",92,",,0",72,",,0",1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,1,",,X"
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/17/2002,0.02,",,0,2400",0,",,0,",0,",,0,",80,",,W",89,",,0",70,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/18/2002,0,",,0,2400",0,",,0,",0,",,0,",82,",,W",92,",,0",71,",,0",1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/19/2002,0,"T,,0,2400",0,",,0,",0,",,0,",73,",,W",85,",,0",60,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/20/2002,0.04,",,0,2400",0,",,0,",0,",,0,",72,",,W",80,",,0",63,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/21/2002,0,",,0,2400",0,",,0,",0,",,0,",69,",,W",82,",,0",56,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/22/2002,0.23,",,0,2400",0,",,0,",0,",,0,",73,",,W",79,",,0",66,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/23/2002,0,"T,,0,2400",0,",,0,",0,",,0,",71,",,W",77,",,0",64,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/24/2002,0.69,",,0,2400",0,",,0,",0,",,0,",60,",,W",65,",,0",55,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/25/2002,0,",,0,2400",0,",,0,",0,",,0,",67,",,W",80,",,0",54,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/26/2002,0,",,0,2400",0,",,0,",0,",,0,",68,",,W",82,",,0",54,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/27/2002,0,",,0,2400",0,",,0,",0,",,0,",68,",,W",77,",,0",59,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/28/2002,0,",,0,2400",0,",,0,",0,",,0,",66,",,W",77,",,0",55,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/29/2002,1.07,",,0,2400",0,",,0,",0,",,0,",61,",,W",66,",,0",56,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/30/2002,0.01,",,0,2400",0,",,0,",0,",,0,",67,",,W",77,",,0",57,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,8/31/2002,0,",,0,2400",0,",,0,",0,",,0,",65,",,W",73,",,0",57,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/1/2002,0,",,0,2400",0,",,0,",0,",,0,",61,",,W",67,",,0",54,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/2/2002,0,",,0,2400",0,",,0,",0,",,0,",66,",,W",73,",,0",59,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/3/2002,0,",,0,2400",0,",,0,",0,",,0,",68,",,W",80,",,0",56,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/4/2002,0.07,",,0,2400",0,",,0,",0,",,0,",73,",,W",81,",,0",64,",,0",1,",,0",1,",,X",1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,1,",,X"
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/5/2002,0,",,0,2400",0,",,0,",0,",,0,",64,",,W",75,",,0",53,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/6/2002,0,",,0,2400",0,",,0,",0,",,0,",62,",,W",78,",,0",45,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/7/2002,0,",,0,2400",0,",,0,",0,",,0,",67,",,W",83,",,0",50,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/8/2002,0,",,0,2400",0,",,0,",0,",,0,",71,",,W",87,",,0",54,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/9/2002,0,",,0,2400",0,",,0,",0,",,0,",75,",,W",91,",,0",58,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/10/2002,0,",,0,2400",0,",,0,",0,",,0,",76,",,W",90,",,0",61,",,0",1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/11/2002,0,"T,,0,2400",0,",,0,",0,",,0,",62,",,W",70,",,0",54,",,0",1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/12/2002,0,",,0,2400",0,",,0,",0,",,0,",58,",,W",69,",,0",47,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/13/2002,0,",,0,2400",0,",,0,",0,",,0,",66,",,W",82,",,0",50,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/14/2002,0,",,0,2400",0,",,0,",0,",,0,",68,",,W",83,",,0",53,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/15/2002,1.58,",,0,2400",0,",,0,",0,",,0,",71,",,W",77,",,0",64,",,0",1,",,0",1,",,X",1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/16/2002,0.08,",,0,2400",0,",,0,",0,",,0,",61,",,W",68,",,0",54,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/17/2002,0,",,0,2400",0,",,0,",0,",,0,",63,",,W",75,",,0",50,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/18/2002,0,",,0,2400",0,",,0,",0,",,0,",63,",,W",77,",,0",49,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/19/2002,0,",,0,2400",0,",,0,",0,",,0,",66,",,W",78,",,0",54,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/20/2002,0,",,0,2400",0,",,0,",0,",,0,",72,",,W",80,",,0",64,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/21/2002,0.46,",,0,2400",0,",,0,",0,",,0,",74,",,W",81,",,0",67,",,0",1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/22/2002,0.48,",,0,2400",0,",,0,",0,",,0,",74,",,W",81,",,0",67,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/23/2002,0,",,0,2400",0,",,0,",0,",,0,",61,",,W",70,",,0",52,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/24/2002,0,",,0,2400",0,",,0,",0,",,0,",59,",,W",72,",,0",46,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/25/2002,0,",,0,2400",0,",,0,",0,",,0,",60,",,W",72,",,0",47,",,0",1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/26/2002,0,"T,,0,2400",0,",,0,",0,",,0,",61,",,W",67,",,0",54,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/27/2002,0.7,",,0,2400",0,",,0,",0,",,0,",61,",,W",68,",,0",53,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/28/2002,0,",,0,2400",0,",,0,",0,",,0,",59,",,W",68,",,0",50,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/29/2002,0,",,0,2400",0,",,0,",0,",,0,",54,",,W",65,",,0",42,",,0",1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,9/30/2002,0,",,0,2400",0,",,0,",0,",,0,",62,",,W",73,",,0",50,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,10/1/2002,0,",,0,2400",0,",,0,",0,",,0,",67,",,W",78,",,0",55,",,0",1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,10/2/2002,0.01,",,0,2400",0,",,0,",0,",,0,",73,",,W",82,",,0",64,",,0",1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,10/3/2002,0.02,",,0,2400",0,",,0,",0,",,0,",59,",,W",69,",,0",48,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,10/4/2002,0.04,",,0,2400",0,",,0,",0,",,0,",56,",,W",62,",,0",50,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,10/5/2002,0,"T,,0,2400",0,",,0,",0,",,0,",61,",,W",75,",,0",47,",,0",1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,10/6/2002,0,",,0,2400",0,",,0,",0,",,0,",53,",,W",66,",,0",39,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,10/7/2002,0,"T,,0,2400",0,",,0,",0,",,0,",56,",,W",64,",,0",47,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,10/8/2002,0,",,0,2400",0,",,0,",0,",,0,",50,",,W",59,",,0",40,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
