STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/16/2003,,,,,,,,,0.04,",,0,0700",,,6,",,0",27,",,0",17,",,0",18,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/17/2003,,,,,,,,,0.05,",,0,0700",0,",,0",5,",,0",46,",,0",18,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/18/2003,,,,,,,,,0.36,",,0,0700",1,",,0",6,",,0",37,",,0",20,",,0",22,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/19/2003,,,,,,,,,0.01,",,0,0700",0.5,",,0",6,",,0",26,",,0",15,",,0",19,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/20/2003,,,,,,,,,0,"T,,0,0700",0,"T,,0",6,",,0",28,",,0",17,",,0",22,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/21/2003,,,,,,,,,0,"T,,0,0700",0,"T,,0",6,",,0",26,",,0",10,",,0",16,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/22/2003,,,,,,,,,0,"P,,0,0700",0,"P,,0",6,",,0",33,",,0",16,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/23/2003,,,,,,,,,0,"P,,0,0700",0,"P,,0",3,",,0",42,",,0",32,",,0",40,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/24/2003,,,,,,,,,0.57,",,0,0700",0,"P,,0",1,",,0",53,",,0",39,",,0",41,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/25/2003,,,,,,,,,0,"T,,0,0700",0,"P,,0",1,",,0",47,",,0",24,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/26/2003,,,,,,,,,0,"P,,0,0700",0,"P,,0",1,",,0",35,",,0",26,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/27/2003,,,,,,,,,0,"P,,0,0700",0,"P,,0",1,",,0",38,",,0",18,",,0",19,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/28/2003,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"T,,0",48,",,0",19,",,0",39,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/29/2003,,,,,,,,,0.34,",,0,0700",0,"P,,0",0,"T,,0",53,",,0",31,",,0",39,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/30/2003,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"T,,0",40,",,0",25,",,0",25,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/31/2003,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",39,,25,,,,,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/1/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",38,",,0",25,",,0",28,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/2/2004,,,,,,,,,0.12,",,0,0700",,,2,",,0",35,",,0",24,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/3/2004,,,,,,,,,0.22,",,0,0700",0,"P,,0",,,41,",,0",29,",,0",41,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/4/2004,,,,,,,,,0.24,",,0,0700",0,"P,,0",,,50,",,0",38,",,0",38,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/5/2004,,,,,,,,,0.99,",,0,0700",0,"P,,0",0,"P,,0",38,",,0",30,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/6/2004,,,,,,,,,0.05,",,0,0700",0,"P,,0",0,"P,,0",33,",,0",20,",,0",20,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/7/2004,,,,,,,,,0.02,",,0,0700",0.5,",,0",1,",,0",26,",,0",6,",,0",7,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/8/2004,,,,,,,,,0.05,",,0,0700",1,",,0",1,",,0",13,",,0",1,",,0",1,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/9/2004,,,,,,,,,0,"T,,0,0700",0,"T,,0",1,",,0",19,",,0",-3,",,0",-3,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/10/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",1,",,0",1,",,0",-13,",,0",-13,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/11/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",1,",,0",2,",,0",-13,",,0",0,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/12/2004,,,,,,,,,0.14,",,0,0700",3.2,",,0",3,",,0",20,",,0",0,",,0",20,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/13/2004,,,,,,,,,0.05,",,0,0700",0.5,",,0",4,",,0",29,",,0",20,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/14/2004,,,,,,,,,0.07,",,0,0700",1,",,0",5,",,0",30,",,0",-9,",,0",-8,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/15/2004,,,,,,,,,0.24,",,0,0700",6,",,0",10,",,0",3,",,0",-8,",,0",-2,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/16/2004,,,,,,,,,0.02,",,0,0700",0,"T,,0",10,",,0",2,",,0",-10,",,0",-1,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/17/2004,,,,,,,,,0,",,0,0700",0,"T,,0",10,",,0",10,",,0",-1,",,0",5,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/18/2004,,,,,,,,,0.08,",,0,0700",1,",,0",11,",,0",24,",,0",5,",,0",24,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/19/2004,,,,,,,,,0.06,",,0,0700",1,",,0",12,",,0",28,",,0",5,",,0",10,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/20/2004,,,,,,,,,0.01,",,0,0700",0,"T,,0",12,",,0",12,",,0",10,",,0",9,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/21/2004,,,,,,,,,,,0,"T,,0",12,",,0",15,",,0",5,",,0",5,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/22/2004,,,,,,,,,0,"T,,0,0700",0,"T,,0",12,",,0",19,",,0",0,",,0",19,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/23/2004,,,,,,,,,0.02,",,0,0700",0.5,",,0",12,",,0",26,",,0",0,",,0",0,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/24/2004,,,,,,,,,0,"T,,0,0700",0,"T,,0",12,",,0",8,",,0",-6,",,0",2,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/25/2004,,,,,,,,,0,"T,,0,0700",0,"T,,0",12,",,0",12,",,0",-8,",,0",-8,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/26/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",12,",,0",9,",,0",-8,",,0",6,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/27/2004,,,,,,,,,0.19,",,0,0700",2.2,",,0",14,",,0",13,",,0",6,",,0",9,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/28/2004,,,,,,,,,0.49,",,0,0700",6.5,",,0",20,",,0",18,",,0",9,",,0",18,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/29/2004,,,,,,,,,0.02,",,0,0700",0.5,",,0",20,",,0",20,",,0",11,",,0",11,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/30/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",20,",,0",15,",,0",-2,",,0",1,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/31/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",20,",,0",12,",,0",1,",,0",9,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/1/2004,,,,,,,,,0,"T,,0,0700",0,"T,,0",20,",,0",16,",,0",9,",,0",13,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/2/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",15,",,0",24,",,0",4,",,0",12,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/3/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",10,",,0",38,",,0",10,",,0",20,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/4/2004,,,,,,,,,0.61,",,0,0700",7,",,0",17,",,0",31,",,0",20,",,0",28,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/5/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",15,",,0",31,",,0",10,",,0",14,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/6/2004,,,,,,,,,0.42,",,0,0700",4,",,0",15,",,0",23,",,0",15,",,0",20,",,0,0700",,,,,1,",,0",,,1,",,0",,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/7/2004,,,,,,,,,0.41,",,0,0700",0,"P,,0",15,",,0",34,",,0",20,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/8/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",,,30,",,0",5,",,0",6,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/9/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",15,",,0",22,",,0",6,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/10/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",14,",,0",36,",,0",21,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/11/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",13,",,0",37,",,0",19,",,0",20,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/12/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",13,",,0",26,",,0",2,",,0",13,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/13/2004,,,,,,,,,0,"T,,0,0700",0,"T,,0",13,",,0",32,",,0",13,",,0",24,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/14/2004,,,,,,,,,0,"T,,0,0700",0,"T,,0",14,",,0",34,",,0",19,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/15/2004,,,,,,,,,0,"T,,0,0700",0,"T,,0",14,",,0",30,",,0",3,",,0",3,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/16/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",14,",,0",15,",,0",-8,",,0",5,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/17/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",12,",,0",20,",,0",-4,",,0",9,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/18/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",12,",,0",27,",,0",3,",,0",19,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/19/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",12,",,0",31,",,0",20,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/20/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",12,",,0",33,",,0",18,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/21/2004,,,,,,,,,0.08,",,0,0700",0,"P,,0",12,",,0",36,",,0",26,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/22/2004,,,,,,,,,0.1,",,0,0700",1,",,0",13,",,0",40,",,0",25,",,0",25,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/23/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",13,",,0",31,",,0",11,",,0",18,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/24/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",12,",,0",37,",,0",18,",,0",25,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/25/2004,,,,,,,,,0.03,",,0,0700",1,",,0",13,",,0",28,",,0",5,",,0",13,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/26/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",12,",,0",20,",,0",7,",,0",13,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/27/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",12,",,0",35,",,0",13,",,0",22,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/28/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",10,",,0",39,",,0",17,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/29/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",7,",,0",45,",,0",20,",,0",25,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/1/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",5,",,0",51,",,0",25,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/2/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",5,",,0",55,",,0",29,",,0",35,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/3/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",4,",,0",54,",,0",35,",,0",36,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/4/2004,,,,,,,,,0.2,",,0,0700",,,5,",,0",45,",,0",33,",,0",41,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/5/2004,,,,,,,,,0.1,",,0,0700",0,"P,,0",,,43,",,0",33,",,0",38,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/6/2004,,,,,,,,,0.2,",,0,0700",0,"P,,0",,,52,",,0",33,",,0",50,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/7/2004,,,,,,,,,0,"P,,0,0700",0,",,0",,,53,",,0",28,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/8/2004,,,,,,,,,0.11,",,0,0700",0,"T,,0",0,"T,,0",53,",,0",29,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/9/2004,,,,,,,,,0,"T,,0,0700",0,"T,,0",0,"T,,0",33,",,0",18,",,0",24,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/10/2004,,,,,,,,,0.05,",,0,0700",0.3,",,0",0,"P,,0",33,",,0",24,",,0",28,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/11/2004,,,,,,,,,0,"P,,0,0700",0,",,0",0,"P,,0",41,",,0",20,",,0",28,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/12/2004,,,,,,,,,0,"T,,0,0700",0,"T,,0",0,"T,,0",47,",,0",25,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/13/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",27,",,0",18,",,0",20,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/14/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",28,",,0",11,",,0",23,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/15/2004,,,,,,,,,0.03,",,0,0700",0,"P,,0",0,"P,,0",37,",,0",23,",,0",35,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/16/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",43,",,0",22,",,0",25,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/17/2004,,,,,,,,,0.65,",,0,0700",5,",,0",5,",,0",28,",,0",20,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/18/2004,,,,,,,,,0.16,",,0,0700",2,",,0",7,",,0",27,",,0",21,",,0",23,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/19/2004,,,,,,,,,0.07,",,0,0700",1,",,0",7,",,0",30,",,0",17,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/20/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",,,32,",,0",8,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/21/2004,,,,,,,,,0.27,",,0,0700",0,",,0",6,",,0",41,",,0",21,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/22/2004,,,,,,,,,0.02,",,0,0700",0,"T,,0",5,",,0",33,",,0",11,",,0",12,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/23/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",2,",,0",21,",,0",3,",,0",18,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/24/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",2,",,0",39,",,0",18,",,0",34,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/25/2004,,,,,,,,,0.04,",,0,0700",0,"P,,0",,,52,",,0",34,",,0",35,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/26/2004,,,,,,,,,0.07,",,0,0700",0,"P,,0",,,49,",,0",34,",,0",41,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/27/2004,,,,,,,,,0.17,",,0,0700",0,"P,,0",0,"P,,0",67,",,0",40,",,0",52,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/28/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",57,",,0",33,",,0",40,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/29/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",63,",,0",30,",,0",34,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/30/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",55,",,0",27,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/31/2004,,,,,,,,,0.02,",,0,0700",0,"P,,0",0,"P,,0",49,",,0",30,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/1/2004,,,,,,,,,0.08,",,0,0700",0,"P,,0",0,"P,,0",43,",,0",37,",,0",41,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/2/2004,,,,,,,,,0.58,",,0,0700",0,"P,,0",0,"P,,0",44,",,0",37,",,0",38,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/3/2004,,,,,,,,,0.03,",,0,0700",0,"P,,0",0,"P,,0",40,",,0",37,",,0",38,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/4/2004,,,,,,,,,0.17,",,0,0700",0,"P,,0",0,"P,,0",42,",,0",31,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/5/2004,,,,,,,,,0,"T,,0,0700",0,"T,,0",0,"T,,0",39,",,0",15,",,0",16,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/6/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",29,",,0",16,",,0",23,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/7/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",43,",,0",23,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/8/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",50,",,0",32,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/9/2004,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",45,",,0",28,",,0",36,",,0,0700",,,,,,,,,,,,,,
